"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","number_observers","open_flower_estimate","over_500","max_flowers","near_max_threshold","is_near_max","peak"
"418",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-09-28",271,2014,1,0,0,523.45,392.5875,0,0
"419",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-10-08",281,2014,1,0,0,523.45,392.5875,0,0
"420",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-10-14",287,2014,1,0,0,523.45,392.5875,0,0
"421",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-10-27",300,2014,1,0,0,523.45,392.5875,0,0
"422",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-11-04",308,2014,1,0,0,523.45,392.5875,0,0
"423",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-11-09",313,2014,1,0,0,523.45,392.5875,0,0
"424",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-11-15",319,2014,1,0,0,523.45,392.5875,0,0
"425",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-12-06",340,2014,1,0,0,523.45,392.5875,0,0
"426",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-11-30",334,2014,1,0,0,523.45,392.5875,0,0
"427",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-12-14",348,2014,1,0,0,523.45,392.5875,0,0
"428",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-12-21",355,2014,1,0,0,523.45,392.5875,0,0
"429",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,500,"Flowers or flower buds","2014-12-30",364,2014,1,0,0,523.45,392.5875,0,0
"430",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-01-01",1,2014,1,0,0,523.45,392.5875,0,0
"431",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-01-16",16,2014,1,0,0,523.45,392.5875,0,0
"432",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-01-21",21,2014,1,0,0,523.45,392.5875,0,0
"433",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-02-06",37,2014,1,0,0,523.45,392.5875,0,0
"434",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-02-09",40,2014,1,0,0,523.45,392.5875,0,0
"435",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-02-16",47,2014,1,0,0,523.45,392.5875,0,0
"436",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-02-25",56,2014,1,0,0,523.45,392.5875,0,0
"437",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-03-09",68,2014,1,0,0,523.45,392.5875,0,0
"438",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-03-16",75,2014,1,0,0,523.45,392.5875,0,0
"439",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-03-22",81,2014,1,0,0,523.45,392.5875,0,0
"440",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-03-30",89,2014,1,0,0,523.45,392.5875,0,0
"441",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-04-05",95,2014,1,0,0,523.45,392.5875,0,0
"442",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-04-13",103,2014,1,0,0,523.45,392.5875,0,0
"443",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-04-23",113,2014,1,0,0,523.45,392.5875,0,0
"444",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-05-02",122,2014,1,0,0,523.45,392.5875,0,0
"445",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-05-09",129,2014,1,0,0,523.45,392.5875,0,0
"446",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-05-17",137,2014,1,0,0,523.45,392.5875,0,0
"447",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-05-28",148,2014,1,0,0,523.45,392.5875,0,0
"448",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-06-05",156,2014,1,0,0,523.45,392.5875,0,0
"449",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-06-13",164,2014,1,0,0,523.45,392.5875,0,0
"450",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-06-19",170,2014,1,82.65,0,523.45,392.5875,0,0
"451",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-06-26",177,2014,1,523.45,1,523.45,392.5875,1,1
"452",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-07-05",186,2014,1,523.45,1,523.45,392.5875,1,1
"453",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-07-12",193,2014,1,0,0,523.45,392.5875,0,0
"454",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-07-22",203,2014,1,0,0,523.45,392.5875,0,0
"455",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-07-29",210,2014,1,0,0,523.45,392.5875,0,0
"456",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-08-06",218,2014,1,0,0,523.45,392.5875,0,0
"457",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-08-13",225,2014,1,0,0,523.45,392.5875,0,0
"458",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-08-22",234,2014,1,0,0,523.45,392.5875,0,0
"459",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-08-31",243,2014,1,0,0,523.45,392.5875,0,0
"460",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-09-07",250,2014,1,0,0,523.45,392.5875,0,0
"461",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-09-18",261,2014,1,0,0,523.45,392.5875,0,0
"462",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-09-28",271,2014,1,0,0,523.45,392.5875,0,0
"463",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-10-08",281,2014,1,0,0,523.45,392.5875,0,0
"464",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-10-14",287,2014,1,0,0,523.45,392.5875,0,0
"465",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-10-27",300,2014,1,0,0,523.45,392.5875,0,0
"466",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-11-04",308,2014,1,0,0,523.45,392.5875,0,0
"467",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-11-09",313,2014,1,0,0,523.45,392.5875,0,0
"468",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-11-15",319,2014,1,0,0,523.45,392.5875,0,0
"469",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-12-06",340,2014,1,0,0,523.45,392.5875,0,0
"470",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-11-30",334,2014,1,0,0,523.45,392.5875,0,0
"471",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-12-14",348,2014,1,0,0,523.45,392.5875,0,0
"472",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-12-21",355,2014,1,0,0,523.45,392.5875,0,0
"473",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10212,501,"Open flowers","2014-12-30",364,2014,1,0,0,523.45,392.5875,0,0
"474",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-01-01",1,2014,1,0,0,523.45,392.5875,0,0
"475",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-01-16",16,2014,1,0,0,523.45,392.5875,0,0
"476",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-01-21",21,2014,1,0,0,523.45,392.5875,0,0
"477",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-02-06",37,2014,1,0,0,523.45,392.5875,0,0
"478",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-02-09",40,2014,1,0,0,523.45,392.5875,0,0
"479",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-02-16",47,2014,1,0,0,523.45,392.5875,0,0
"480",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-02-25",56,2014,1,0,0,523.45,392.5875,0,0
"481",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-03-09",68,2014,1,0,0,523.45,392.5875,0,0
"482",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-03-16",75,2014,1,0,0,523.45,392.5875,0,0
"483",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-03-22",81,2014,1,0,0,523.45,392.5875,0,0
"484",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-03-30",89,2014,1,0,0,523.45,392.5875,0,0
"485",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-04-05",95,2014,1,0,0,523.45,392.5875,0,0
"486",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-04-13",103,2014,1,0,0,523.45,392.5875,0,0
"487",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-04-23",113,2014,1,0,0,523.45,392.5875,0,0
"488",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-05-02",122,2014,1,0,0,523.45,392.5875,0,0
"489",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-05-09",129,2014,1,0,0,523.45,392.5875,0,0
"490",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-05-17",137,2014,1,0,0,523.45,392.5875,0,0
"491",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-05-28",148,2014,1,0,0,523.45,392.5875,0,0
"492",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-06-05",156,2014,1,0,0,523.45,392.5875,0,0
"493",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-06-13",164,2014,1,0,0,523.45,392.5875,0,0
"494",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-06-19",170,2014,1,82.65,0,523.45,392.5875,0,0
"495",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-06-26",177,2014,1,523.45,1,523.45,392.5875,1,1
"496",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-07-05",186,2014,1,523.45,1,523.45,392.5875,1,1
"497",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-07-12",193,2014,1,6.65,0,523.45,392.5875,0,0
"498",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-07-22",203,2014,1,0,0,523.45,392.5875,0,0
"499",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-08-06",218,2014,1,0,0,523.45,392.5875,0,0
"500",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-08-13",225,2014,1,0,0,523.45,392.5875,0,0
"501",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-08-22",234,2014,1,0,0,523.45,392.5875,0,0
"502",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-08-31",243,2014,1,0,0,523.45,392.5875,0,0
"503",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-09-07",250,2014,1,0,0,523.45,392.5875,0,0
"504",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-09-18",261,2014,1,0,0,523.45,392.5875,0,0
"505",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-09-28",271,2014,1,0,0,523.45,392.5875,0,0
"506",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-10-08",281,2014,1,0,0,523.45,392.5875,0,0
"507",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-10-14",287,2014,1,0,0,523.45,392.5875,0,0
"508",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-10-27",300,2014,1,0,0,523.45,392.5875,0,0
"509",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-11-04",308,2014,1,0,0,523.45,392.5875,0,0
"510",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-11-09",313,2014,1,0,0,523.45,392.5875,0,0
"511",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-11-15",319,2014,1,0,0,523.45,392.5875,0,0
"512",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-12-06",340,2014,1,0,0,523.45,392.5875,0,0
"513",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-11-30",334,2014,1,0,0,523.45,392.5875,0,0
"514",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-12-14",348,2014,1,0,0,523.45,392.5875,0,0
"515",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-12-21",355,2014,1,0,0,523.45,392.5875,0,0
"516",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,500,"Flowers or flower buds","2014-12-30",364,2014,1,0,0,523.45,392.5875,0,0
"517",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-01-01",1,2014,1,0,0,523.45,392.5875,0,0
"518",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-01-16",16,2014,1,0,0,523.45,392.5875,0,0
"519",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-01-21",21,2014,1,0,0,523.45,392.5875,0,0
"520",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-02-06",37,2014,1,0,0,523.45,392.5875,0,0
"521",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-02-09",40,2014,1,0,0,523.45,392.5875,0,0
"522",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-02-16",47,2014,1,0,0,523.45,392.5875,0,0
"523",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-02-25",56,2014,1,0,0,523.45,392.5875,0,0
"524",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-03-09",68,2014,1,0,0,523.45,392.5875,0,0
"525",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-03-16",75,2014,1,0,0,523.45,392.5875,0,0
"526",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-03-22",81,2014,1,0,0,523.45,392.5875,0,0
"527",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-03-30",89,2014,1,0,0,523.45,392.5875,0,0
"528",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-04-05",95,2014,1,0,0,523.45,392.5875,0,0
"529",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-04-13",103,2014,1,0,0,523.45,392.5875,0,0
"530",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-04-23",113,2014,1,0,0,523.45,392.5875,0,0
"531",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-05-02",122,2014,1,0,0,523.45,392.5875,0,0
"532",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-05-09",129,2014,1,0,0,523.45,392.5875,0,0
"533",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-05-17",137,2014,1,0,0,523.45,392.5875,0,0
"534",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-05-28",148,2014,1,0,0,523.45,392.5875,0,0
"535",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-06-05",156,2014,1,0,0,523.45,392.5875,0,0
"536",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-06-13",164,2014,1,0,0,523.45,392.5875,0,0
"537",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-06-19",170,2014,1,82.65,0,523.45,392.5875,0,0
"538",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-06-26",177,2014,1,523.45,1,523.45,392.5875,1,1
"539",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-07-05",186,2014,1,523.45,1,523.45,392.5875,1,1
"540",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-07-12",193,2014,1,6.65,0,523.45,392.5875,0,0
"541",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-07-22",203,2014,1,0,0,523.45,392.5875,0,0
"542",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-08-06",218,2014,1,0,0,523.45,392.5875,0,0
"543",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-08-13",225,2014,1,0,0,523.45,392.5875,0,0
"544",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-08-22",234,2014,1,0,0,523.45,392.5875,0,0
"545",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-08-31",243,2014,1,0,0,523.45,392.5875,0,0
"546",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-09-07",250,2014,1,0,0,523.45,392.5875,0,0
"547",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-09-18",261,2014,1,0,0,523.45,392.5875,0,0
"548",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-09-28",271,2014,1,0,0,523.45,392.5875,0,0
"549",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-10-08",281,2014,1,0,0,523.45,392.5875,0,0
"550",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-10-14",287,2014,1,0,0,523.45,392.5875,0,0
"551",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-10-27",300,2014,1,0,0,523.45,392.5875,0,0
"552",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-11-04",308,2014,1,0,0,523.45,392.5875,0,0
"553",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-11-09",313,2014,1,0,0,523.45,392.5875,0,0
"554",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-11-15",319,2014,1,0,0,523.45,392.5875,0,0
"555",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-12-06",340,2014,1,0,0,523.45,392.5875,0,0
"556",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-11-30",334,2014,1,0,0,523.45,392.5875,0,0
"557",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-12-14",348,2014,1,0,0,523.45,392.5875,0,0
"558",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-12-21",355,2014,1,0,0,523.45,392.5875,0,0
"559",5206,36.902622,-76.206039,3,"VA",201,"common buttonbush",10213,501,"Open flowers","2014-12-30",364,2014,1,0,0,523.45,392.5875,0,0
"560",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-01-02",2,2014,1,0,0,53.2,39.9,0,0
"561",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-01-16",16,2014,1,0,0,53.2,39.9,0,0
"562",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-01-21",21,2014,1,0,0,53.2,39.9,0,0
"563",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-02-06",37,2014,1,0,0,53.2,39.9,0,0
"564",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-02-09",40,2014,1,0,0,53.2,39.9,0,0
"565",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-02-16",47,2014,1,0,0,53.2,39.9,0,0
"566",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-02-25",56,2014,1,0,0,53.2,39.9,0,0
"567",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-03-09",68,2014,1,0,0,53.2,39.9,0,0
"568",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-03-16",75,2014,1,0,0,53.2,39.9,0,0
"569",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-03-22",81,2014,1,0,0,53.2,39.9,0,0
"570",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-03-30",89,2014,1,0,0,53.2,39.9,0,0
"571",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-04-05",95,2014,1,0,0,53.2,39.9,0,0
"572",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-04-13",103,2014,1,0,0,53.2,39.9,0,0
"573",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-04-23",113,2014,1,0,0,53.2,39.9,0,0
"574",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-05-02",122,2014,1,0,0,53.2,39.9,0,0
"575",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-05-09",129,2014,1,0,0,53.2,39.9,0,0
"576",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-05-17",137,2014,1,0,0,53.2,39.9,0,0
"577",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-05-28",148,2014,1,0,0,53.2,39.9,0,0
"578",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-06-05",156,2014,1,0,0,53.2,39.9,0,0
"579",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-06-13",164,2014,1,0,0,53.2,39.9,0,0
"580",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-06-19",170,2014,1,0,0,53.2,39.9,0,0
"581",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-06-26",177,2014,1,0,0,53.2,39.9,0,0
"582",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-07-05",186,2014,1,34.72,0,53.2,39.9,0,0
"583",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-07-12",193,2014,1,53.2,0,53.2,39.9,1,1
"584",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-07-22",203,2014,1,0,0,53.2,39.9,0,0
"585",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-07-29",210,2014,1,0,0,53.2,39.9,0,0
"586",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-08-08",220,2014,1,0,0,53.2,39.9,0,0
"587",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-08-13",225,2014,1,0,0,53.2,39.9,0,0
"588",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-08-22",234,2014,1,0,0,53.2,39.9,0,0
"589",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-08-31",243,2014,1,0,0,53.2,39.9,0,0
"590",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-09-07",250,2014,1,0,0,53.2,39.9,0,0
"591",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-09-18",261,2014,1,0,0,53.2,39.9,0,0
"592",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-09-28",271,2014,1,0,0,53.2,39.9,0,0
"593",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-10-08",281,2014,1,0,0,53.2,39.9,0,0
"594",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-10-14",287,2014,1,0,0,53.2,39.9,0,0
"595",5207,36.904579,-76.19651,2,"VA",201,"common buttonbush",10215,500,"Flowers or flower buds","2014-10-27",300,2014,1,0,0,53.2,39.9,0,0
