"","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","year","ripe_fruit_estimate","max_fruits","near_max_threshold","is_near_max","peak"
"3854",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-03",123,2017,0,523.45,392.5875,0,0
"3855",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-07",127,2017,0,523.45,392.5875,0,0
"3856",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-10",130,2017,0,523.45,392.5875,0,0
"3857",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-14",134,2017,0,523.45,392.5875,0,0
"3858",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-17",137,2017,0,523.45,392.5875,0,0
"3859",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-21",141,2017,0,523.45,392.5875,0,0
"3860",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-25",145,2017,0,523.45,392.5875,0,0
"3861",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-28",148,2017,0,523.45,392.5875,0,0
"3862",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-05-31",151,2017,0,523.45,392.5875,0,0
"3863",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-04",155,2017,20.72,523.45,392.5875,0,0
"3864",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-11",162,2017,53.2,523.45,392.5875,0,0
"3865",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-14",165,2017,53.2,523.45,392.5875,0,0
"3866",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-18",169,2017,523.45,523.45,392.5875,1,1
"3867",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-21",172,2017,0,523.45,392.5875,0,0
"3868",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-06-25",176,2017,0,523.45,392.5875,0,0
"3869",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-07-02",183,2017,0,523.45,392.5875,0,0
"3870",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-07-05",186,2017,0,523.45,392.5875,0,0
"3871",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-07-09",190,2017,0,523.45,392.5875,0,0
"3872",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-07-12",193,2017,0,523.45,392.5875,0,0
"3873",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-06",218,2017,0,523.45,392.5875,0,0
"3874",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-09",221,2017,0,523.45,392.5875,0,0
"3875",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-13",225,2017,0,523.45,392.5875,0,0
"3876",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-20",232,2017,0,523.45,392.5875,0,0
"3877",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-23",235,2017,0,523.45,392.5875,0,0
"3878",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-27",239,2017,0,523.45,392.5875,0,0
"3879",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-08-30",242,2017,0,523.45,392.5875,0,0
"3880",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-03",246,2017,0,523.45,392.5875,0,0
"3881",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-06",249,2017,0,523.45,392.5875,0,0
"3882",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-10",253,2017,0,523.45,392.5875,0,0
"3883",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-13",256,2017,0,523.45,392.5875,0,0
"3884",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-17",260,2017,0,523.45,392.5875,0,0
"3885",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-20",263,2017,0,523.45,392.5875,0,0
"3886",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-24",267,2017,0,523.45,392.5875,0,0
"3887",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-09-27",270,2017,0,523.45,392.5875,0,0
"3888",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-01",274,2017,0,523.45,392.5875,0,0
"3889",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-04",277,2017,0,523.45,392.5875,0,0
"3890",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-08",281,2017,0,523.45,392.5875,0,0
"3891",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-11",284,2017,0,523.45,392.5875,0,0
"3892",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-15",288,2017,0,523.45,392.5875,0,0
"3893",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-18",291,2017,0,523.45,392.5875,0,0
"3894",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-22",295,2017,0,523.45,392.5875,0,0
"3895",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-25",298,2017,0,523.45,392.5875,0,0
"3896",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-10-29",302,2017,0,523.45,392.5875,0,0
"3897",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-01",305,2017,0,523.45,392.5875,0,0
"3898",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-05",309,2017,0,523.45,392.5875,0,0
"3899",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-12",316,2017,0,523.45,392.5875,0,0
"3900",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-15",319,2017,0,523.45,392.5875,0,0
"3901",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-19",323,2017,0,523.45,392.5875,0,0
"3902",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-26",330,2017,0,523.45,392.5875,0,0
"3903",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-11-29",333,2017,0,523.45,392.5875,0,0
"3904",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-03",337,2017,0,523.45,392.5875,0,0
"3905",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-06",340,2017,0,523.45,392.5875,0,0
"3906",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-10",344,2017,0,523.45,392.5875,0,0
"3907",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-13",347,2017,0,523.45,392.5875,0,0
"3908",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-17",351,2017,0,523.45,392.5875,0,0
"3909",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-24",358,2017,0,523.45,392.5875,0,0
"3910",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-27",361,2017,0,523.45,392.5875,0,0
"3911",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,390,"Ripe fruits","2017-12-31",365,2017,0,523.45,392.5875,0,0
"3912",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-01",1,2017,0,523.45,392.5875,0,0
"3913",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-04",4,2017,0,523.45,392.5875,0,0
"3914",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-08",8,2017,0,523.45,392.5875,0,0
"3915",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-11",11,2017,0,523.45,392.5875,0,0
"3916",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-15",15,2017,0,523.45,392.5875,0,0
"3917",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-18",18,2017,0,523.45,392.5875,0,0
"3918",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-22",22,2017,0,523.45,392.5875,0,0
"3919",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-25",25,2017,0,523.45,392.5875,0,0
"3920",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-01-29",29,2017,0,523.45,392.5875,0,0
"3921",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-01",32,2017,0,523.45,392.5875,0,0
"3922",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-05",36,2017,0,523.45,392.5875,0,0
"3923",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-08",39,2017,0,523.45,392.5875,0,0
"3924",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-12",43,2017,0,523.45,392.5875,0,0
"3925",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-15",46,2017,0,523.45,392.5875,0,0
"3926",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-19",50,2017,0,523.45,392.5875,0,0
"3927",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-22",53,2017,0,523.45,392.5875,0,0
"3928",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-02-26",57,2017,0,523.45,392.5875,0,0
"3929",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-01",60,2017,0,523.45,392.5875,0,0
"3930",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-05",64,2017,0,523.45,392.5875,0,0
"3931",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-08",67,2017,0,523.45,392.5875,0,0
"3932",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-11",70,2017,0,523.45,392.5875,0,0
"3933",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-19",78,2017,0,523.45,392.5875,0,0
"3934",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-22",81,2017,0,523.45,392.5875,0,0
"3935",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-26",85,2017,0,523.45,392.5875,0,0
"3936",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-03-29",88,2017,0,523.45,392.5875,0,0
"3937",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-02",92,2017,0,523.45,392.5875,0,0
"3938",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-05",95,2017,0,523.45,392.5875,0,0
"3939",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-09",99,2017,0,523.45,392.5875,0,0
"3940",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-12",102,2017,0,523.45,392.5875,0,0
"3941",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-16",106,2017,0,523.45,392.5875,0,0
"3942",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-19",109,2017,0,523.45,392.5875,0,0
"3943",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-23",113,2017,0,523.45,392.5875,0,0
"3944",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-26",116,2017,0,523.45,392.5875,0,0
"3945",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-04-30",120,2017,0,523.45,392.5875,0,0
"3946",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-03",123,2017,0,523.45,392.5875,0,0
"3947",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-07",127,2017,0,523.45,392.5875,0,0
"3948",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-10",130,2017,0,523.45,392.5875,0,0
"3949",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-14",134,2017,0,523.45,392.5875,0,0
"3950",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-17",137,2017,0,523.45,392.5875,0,0
"3951",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-21",141,2017,0,523.45,392.5875,0,0
"3952",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-25",145,2017,0,523.45,392.5875,0,0
"3953",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-28",148,2017,0,523.45,392.5875,0,0
"3954",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-05-31",151,2017,0,523.45,392.5875,0,0
"3955",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-04",155,2017,20.72,523.45,392.5875,0,0
"3956",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-11",162,2017,53.2,523.45,392.5875,0,0
"3957",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-14",165,2017,53.2,523.45,392.5875,0,0
"3958",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-18",169,2017,523.45,523.45,392.5875,1,1
"3959",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-21",172,2017,0,523.45,392.5875,0,0
"3960",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-06-25",176,2017,0,523.45,392.5875,0,0
"3961",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-07-02",183,2017,0,523.45,392.5875,0,0
"3962",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-07-05",186,2017,0,523.45,392.5875,0,0
"3963",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-07-09",190,2017,0,523.45,392.5875,0,0
"3964",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-07-12",193,2017,0,523.45,392.5875,0,0
"3965",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-06",218,2017,0,523.45,392.5875,0,0
"3966",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-09",221,2017,0,523.45,392.5875,0,0
"3967",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-13",225,2017,0,523.45,392.5875,0,0
"3968",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-20",232,2017,0,523.45,392.5875,0,0
"3969",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-23",235,2017,0,523.45,392.5875,0,0
"3970",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-27",239,2017,0,523.45,392.5875,0,0
"3971",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-08-30",242,2017,0,523.45,392.5875,0,0
"3972",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-03",246,2017,0,523.45,392.5875,0,0
"3973",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-06",249,2017,0,523.45,392.5875,0,0
"3974",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-10",253,2017,0,523.45,392.5875,0,0
"3975",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-13",256,2017,0,523.45,392.5875,0,0
"3976",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-17",260,2017,0,523.45,392.5875,0,0
"3977",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-20",263,2017,0,523.45,392.5875,0,0
"3978",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-24",267,2017,0,523.45,392.5875,0,0
"3979",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-09-27",270,2017,0,523.45,392.5875,0,0
"3980",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-01",274,2017,0,523.45,392.5875,0,0
"3981",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-04",277,2017,0,523.45,392.5875,0,0
"3982",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-08",281,2017,0,523.45,392.5875,0,0
"3983",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-11",284,2017,0,523.45,392.5875,0,0
"3984",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-15",288,2017,0,523.45,392.5875,0,0
"3985",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-18",291,2017,0,523.45,392.5875,0,0
"3986",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-22",295,2017,0,523.45,392.5875,0,0
"3987",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-25",298,2017,0,523.45,392.5875,0,0
"3988",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-10-29",302,2017,0,523.45,392.5875,0,0
"3989",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-01",305,2017,0,523.45,392.5875,0,0
"3990",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-05",309,2017,0,523.45,392.5875,0,0
"3991",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-12",316,2017,0,523.45,392.5875,0,0
"3992",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-15",319,2017,0,523.45,392.5875,0,0
"3993",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-19",323,2017,0,523.45,392.5875,0,0
"3994",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-26",330,2017,0,523.45,392.5875,0,0
"3995",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-11-29",333,2017,0,523.45,392.5875,0,0
"3996",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-03",337,2017,0,523.45,392.5875,0,0
"3997",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-06",340,2017,0,523.45,392.5875,0,0
"3998",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-10",344,2017,0,523.45,392.5875,0,0
"3999",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-13",347,2017,0,523.45,392.5875,0,0
"4000",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-17",351,2017,0,523.45,392.5875,0,0
"4001",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-24",358,2017,0,523.45,392.5875,0,0
"4002",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-27",361,2017,0,523.45,392.5875,0,0
"4003",8418,32.363758,-94.873947,108,"TX",203,"common sunflower",87567,516,"Fruits","2017-12-31",365,2017,0,523.45,392.5875,0,0
"4004",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-01",1,2017,0,53.2,39.9,0,0
"4005",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-04",4,2017,0,53.2,39.9,0,0
"4006",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-08",8,2017,0,53.2,39.9,0,0
"4007",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-11",11,2017,53.2,53.2,39.9,1,1
"4008",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-15",15,2017,53.2,53.2,39.9,1,1
"4009",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-22",22,2017,0,53.2,39.9,0,0
"4010",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-25",25,2017,0,53.2,39.9,0,0
"4011",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-01-29",29,2017,0,53.2,39.9,0,0
"4012",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-01",32,2017,0,53.2,39.9,0,0
"4013",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-05",36,2017,0,53.2,39.9,0,0
"4014",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-08",39,2017,0,53.2,39.9,0,0
"4015",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-12",43,2017,0,53.2,39.9,0,0
"4016",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-15",46,2017,0,53.2,39.9,0,0
"4017",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-19",50,2017,0,53.2,39.9,0,0
"4018",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-22",53,2017,0,53.2,39.9,0,0
"4019",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-02-26",57,2017,0,53.2,39.9,0,0
"4020",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-01",60,2017,0,53.2,39.9,0,0
"4021",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-05",64,2017,0,53.2,39.9,0,0
"4022",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-08",67,2017,0,53.2,39.9,0,0
"4023",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-11",70,2017,0,53.2,39.9,0,0
"4024",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-19",78,2017,0,53.2,39.9,0,0
"4025",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-22",81,2017,0,53.2,39.9,0,0
"4026",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-26",85,2017,0,53.2,39.9,0,0
"4027",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-03-29",88,2017,0,53.2,39.9,0,0
"4028",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-02",92,2017,0,53.2,39.9,0,0
"4029",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-05",95,2017,0,53.2,39.9,0,0
"4030",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-09",99,2017,0,53.2,39.9,0,0
"4031",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-12",102,2017,0,53.2,39.9,0,0
"4032",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-16",106,2017,0,53.2,39.9,0,0
"4033",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-19",109,2017,0,53.2,39.9,0,0
"4034",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-23",113,2017,0,53.2,39.9,0,0
"4035",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-26",116,2017,0,53.2,39.9,0,0
"4036",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-04-30",120,2017,0,53.2,39.9,0,0
"4037",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-03",123,2017,0,53.2,39.9,0,0
"4038",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-07",127,2017,0,53.2,39.9,0,0
"4039",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-10",130,2017,0,53.2,39.9,0,0
"4040",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-14",134,2017,0,53.2,39.9,0,0
"4041",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-17",137,2017,0,53.2,39.9,0,0
"4042",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-21",141,2017,0,53.2,39.9,0,0
"4043",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-25",145,2017,0,53.2,39.9,0,0
"4044",19661,32.386261,-94.875771,107,"TX",203,"common sunflower",87703,390,"Ripe fruits","2017-05-28",148,2017,0,53.2,39.9,0,0
