"","observation_id","observedby_person_id","site_id","latitude","longitude","elevation_in_meters","state","species_id","common_name","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","year","midpoint","midpoint2","ave_midpoint","open_flower_estimate"
"5213",14120847,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-05-28",148,0,-9999,NA,2018,NA,0,0,0
"5214",14452139,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-07-04",185,0,-9999,NA,2018,NA,0,0,0
"5215",14721842,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-08-08",220,1,50,"95% or more",2018,0.95,0.95,0.95,1.9
"5216",14847083,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-08-29",241,0,-9999,NA,2018,NA,0,0,0
"5217",14873972,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-09-02",245,0,-9999,NA,2018,NA,0,0,0
"5218",15022039,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-09-23",266,0,-9999,NA,2018,NA,0,0,0
"5219",15332813,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-10-29",302,0,-9999,NA,2018,NA,0,0,0
"5220",15391258,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-11-04",308,0,-9999,NA,2018,NA,0,0,0
"5221",15458379,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-11-12",316,0,-9999,NA,2018,NA,0,0,0
"5222",15627788,29623,25661,41.643398,-93.671654,269,"IA",931,"wild bergamot",128495,501,"Open flowers","2018-12-09",343,0,-9999,NA,2018,NA,0,0,0
"5223",13043321,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-02-27",58,0,-9999,NA,2018,NA,0,0,0
"5224",13193946,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-03-15",74,0,-9999,NA,2018,NA,0,0,0
"5225",13205775,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-03-16",75,0,49,NA,2018,NA,0,0,0
"5226",13240223,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-03-20",79,0,-9999,NA,2018,NA,0,0,0
"5227",13292391,40746,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-03-25",84,0,-9999,NA,2018,NA,0,0,0
"5228",13341160,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-03-28",87,0,-9999,NA,2018,NA,0,0,0
"5229",13454448,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-05",95,0,49,NA,2018,NA,0,0,0
"5230",13521232,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-11",101,0,-9999,NA,2018,NA,0,0,0
"5231",13539044,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-12",102,0,49,NA,2018,NA,0,0,0
"5232",13606024,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-18",108,0,-9999,NA,2018,NA,0,0,0
"5233",13632453,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-19",109,0,49,NA,2018,NA,0,0,0
"5234",13692499,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-24",114,-1,49,NA,2018,NA,NA,NA,NA
"5235",13708976,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-25",115,-1,-9999,NA,2018,NA,NA,NA,NA
"5236",13722404,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-04-26",116,0,49,NA,2018,NA,0,0,0
"5237",13797221,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-01",121,-1,49,NA,2018,NA,NA,NA,NA
"5238",13820598,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-03",123,0,-9999,NA,2018,NA,0,0,0
"5239",13893088,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-08",128,0,-9999,NA,2018,NA,0,0,0
"5240",13911405,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-09",129,-1,49,NA,2018,NA,NA,NA,NA
"5241",13923191,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-10",130,0,49,NA,2018,NA,0,0,0
"5242",13977528,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-15",135,-1,49,NA,2018,NA,NA,NA,NA
"5243",13997826,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-17",137,0,-9999,NA,2018,NA,0,0,0
"5244",14035796,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-21",141,0,-9999,NA,2018,NA,0,0,0
"5245",14067379,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-23",143,0,49,NA,2018,NA,0,NA,NA
"5246",14086490,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-24",144,0,-9999,NA,2018,NA,0,0,0
"5247",14146916,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-29",149,-1,49,NA,2018,NA,NA,NA,NA
"5248",14154847,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-05-31",151,0,-9999,NA,2018,NA,0,0,0
"5249",14230979,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-07",158,0,-9999,NA,2018,NA,0,0,0
"5250",14234733,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-08",159,0,-9999,NA,2018,NA,0,0,0
"5251",14294380,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-14",165,0,-9999,NA,2018,NA,0,0,0
"5252",14310216,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-15",166,0,-9999,NA,2018,NA,0,0,0
"5253",14335376,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-19",170,0,-9999,NA,2018,NA,0,0,0
"5254",14357814,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-21",172,0,49,NA,2018,NA,0,0,0
"5255",14389566,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-26",177,0,-9999,NA,2018,NA,0,0,0
"5256",14394688,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-27",178,0,-9999,NA,2018,NA,0,0,0
"5257",14403562,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-28",179,0,-9999,NA,2018,NA,0,0,0
"5258",14428726,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-06-30",181,0,49,NA,2018,NA,0,0,0
"5259",14456448,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-05",186,0,-9999,NA,2018,NA,0,0,0
"5260",14471813,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-07",188,0,49,NA,2018,NA,0,0,0
"5261",14478826,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-08",189,0,-9999,NA,2018,NA,0,0,0
"5262",14517849,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-12",193,0,-9999,NA,2018,NA,0,0,0
"5263",14531642,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-14",195,0,49,NA,2018,NA,0,0,0
"5264",14589205,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-20",201,0,-9999,NA,2018,NA,0,0,0
"5265",14606856,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-24",205,0,-9999,NA,2018,NA,0,0,0
"5266",14643918,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-28",209,0,49,NA,2018,NA,0,0,0
"5267",14662321,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-07-30",211,0,-9999,NA,2018,NA,0,0,0
"5268",14718006,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-08",220,0,-9999,NA,2018,NA,0,0,0
"5269",14768456,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-15",227,0,49,NA,2018,NA,0,0,0
"5270",14776009,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-17",229,0,-9999,NA,2018,NA,0,0,0
"5271",14791192,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-21",233,0,-9999,NA,2018,NA,0,0,0
"5272",14801832,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-22",234,1,49,"11 to 100",2018,56,56,56,0
"5273",14836115,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-28",240,0,-9999,NA,2018,NA,0,0,0
"5274",14843716,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-08-29",241,0,-9999,NA,2018,NA,0,0,0
"5275",14876559,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-03",246,0,-9999,NA,2018,NA,0,0,0
"5276",14885932,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-04",247,0,-9999,NA,2018,NA,0,0,0
"5277",14890735,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-05",248,0,-9999,NA,2018,NA,0,0,0
"5278",14908736,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-08",251,0,49,NA,2018,NA,0,0,0
"5279",14932180,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-11",254,0,-9999,NA,2018,NA,0,0,0
"5280",14963857,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-15",258,0,49,NA,2018,NA,0,0,0
"5281",14979072,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-17",260,0,-9999,NA,2018,NA,0,0,0
"5282",14990664,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-19",262,0,-9999,NA,2018,NA,0,0,0
"5283",15019195,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-22",265,0,49,NA,2018,NA,0,0,0
"5284",15059173,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-09-29",272,0,49,NA,2018,NA,0,0,0
"5285",15086605,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-02",275,0,-9999,NA,2018,NA,0,0,0
"5286",15097034,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-03",276,0,-9999,NA,2018,NA,0,0,0
"5287",15124711,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-05",278,0,49,NA,2018,NA,0,0,0
"5288",15135958,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-08",281,0,-9999,NA,2018,NA,0,0,0
"5289",15170366,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-12",285,0,-9999,NA,2018,NA,0,0,0
"5290",15193696,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-14",287,0,49,NA,2018,NA,0,0,0
"5291",15221115,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-17",290,0,-9999,NA,2018,NA,0,0,0
"5292",15243249,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-19",292,0,-9999,NA,2018,NA,0,0,0
"5293",15293097,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-25",298,1,-9999,NA,2018,NA,NA,NA,NA
"5294",15318763,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-28",301,0,49,NA,2018,NA,0,0,0
"5295",15337849,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-30",303,-1,-9999,NA,2018,NA,NA,NA,NA
"5296",15345840,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-10-31",304,0,-9999,NA,2018,NA,0,0,0
"5297",15358918,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-01",305,0,-9999,NA,2018,NA,0,0,0
"5298",15387303,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-03",307,0,49,NA,2018,NA,0,0,0
"5299",15397564,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-02",306,1,49,"11 to 100",2018,56,56,56,20.72
"5300",15434462,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-09",313,0,-9999,NA,2018,NA,0,0,0
"5301",15471830,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-14",318,0,-9999,NA,2018,NA,0,0,0
"5302",15481371,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-15",319,0,-9999,NA,2018,NA,0,0,0
"5303",15497072,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-17",321,0,-9999,NA,2018,NA,0,0,0
"5304",15503379,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-10",314,0,-9999,NA,2018,NA,0,0,0
"5305",15512074,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-20",324,1,49,"11 to 100",2018,56,56,56,NA
"5306",15539101,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-11-25",329,0,-9999,NA,2018,NA,0,0,0
"5307",15584053,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,500,"Flowers or flower buds","2018-12-01",335,0,-9999,NA,2018,NA,0,0,NA
"5308",13043319,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-02-27",58,0,-9999,NA,2018,NA,0,0,0
"5309",13193942,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-03-15",74,0,-9999,NA,2018,NA,0,0,0
"5310",13205776,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-03-16",75,0,50,NA,2018,NA,0,0,0
"5311",13240213,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-03-20",79,0,-9999,NA,2018,NA,0,0,0
"5312",13292398,40746,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-03-25",84,0,-9999,NA,2018,NA,0,0,0
"5313",13341168,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-03-28",87,0,-9999,NA,2018,NA,0,0,0
"5314",13454449,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-05",95,0,50,NA,2018,NA,0,0,0
"5315",13521233,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-11",101,0,-9999,NA,2018,NA,0,0,0
"5316",13539045,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-12",102,0,50,NA,2018,NA,0,0,0
"5317",13606021,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-18",108,0,-9999,NA,2018,NA,0,0,0
"5318",13632454,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-19",109,0,50,NA,2018,NA,0,0,0
"5319",13692500,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-24",114,-1,50,NA,2018,NA,NA,NA,NA
"5320",13708979,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-25",115,-1,-9999,NA,2018,NA,NA,NA,NA
"5321",13722405,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-04-26",116,0,50,NA,2018,NA,0,0,0
"5322",13797222,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-01",121,-1,50,NA,2018,NA,NA,NA,NA
"5323",13820593,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-03",123,0,-9999,NA,2018,NA,0,0,0
"5324",13893090,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-08",128,0,-9999,NA,2018,NA,0,0,0
"5325",13911406,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-09",129,-1,50,NA,2018,NA,NA,NA,NA
"5326",13923192,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-10",130,0,50,NA,2018,NA,0,0,0
"5327",13977529,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-15",135,-1,50,NA,2018,NA,NA,NA,NA
"5328",13997825,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-17",137,0,-9999,NA,2018,NA,0,0,0
"5329",14035802,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-21",141,0,-9999,NA,2018,NA,0,0,0
"5330",14067380,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-23",143,0,50,NA,2018,NA,0,NA,NA
"5331",14086459,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-24",144,0,-9999,NA,2018,NA,0,0,0
"5332",14146917,40377,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-29",149,-1,50,NA,2018,NA,NA,NA,NA
"5333",14154840,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-05-31",151,0,-9999,NA,2018,NA,0,0,0
"5334",14230975,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-07",158,0,-9999,NA,2018,NA,0,0,0
"5335",14234738,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-08",159,0,-9999,NA,2018,NA,0,0,0
"5336",14294385,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-14",165,0,-9999,NA,2018,NA,0,0,0
"5337",14310213,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-15",166,0,-9999,NA,2018,NA,0,0,0
"5338",14335373,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-19",170,0,-9999,NA,2018,NA,0,0,0
"5339",14357815,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-21",172,0,50,NA,2018,NA,0,0,0
"5340",14389570,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-26",177,0,-9999,NA,2018,NA,0,0,0
"5341",14394689,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-27",178,0,-9999,NA,2018,NA,0,0,0
"5342",14403567,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-28",179,0,-9999,NA,2018,NA,0,0,0
"5343",14428727,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-06-30",181,0,50,NA,2018,NA,0,0,0
"5344",14456447,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-05",186,0,-9999,NA,2018,NA,0,0,0
"5345",14471814,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-07",188,0,50,NA,2018,NA,0,0,0
"5346",14478822,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-08",189,0,-9999,NA,2018,NA,0,0,0
"5347",14517851,22908,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-12",193,0,-9999,NA,2018,NA,0,0,0
"5348",14531643,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-14",195,0,50,NA,2018,NA,0,0,0
"5349",14589212,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-20",201,1,50,"Less than 5%",2018,0.05,0.05,0.05,0
"5350",14606859,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-24",205,0,-9999,NA,2018,NA,0,0,0
"5351",14643919,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-28",209,0,50,NA,2018,NA,0,0,0
"5352",14662317,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-07-30",211,0,-9999,NA,2018,NA,0,0,0
"5353",14718008,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-08",220,0,-9999,NA,2018,NA,0,0,0
"5354",14768457,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-15",227,0,50,NA,2018,NA,0,0,0
"5355",14776008,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-17",229,0,-9999,NA,2018,NA,0,0,0
"5356",14791189,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-21",233,0,-9999,NA,2018,NA,0,0,0
"5357",14801829,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-22",234,0,-9999,NA,2018,NA,0,0,0
"5358",14836116,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-28",240,0,-9999,NA,2018,NA,0,0,0
"5359",14843717,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-08-29",241,0,-9999,NA,2018,NA,0,0,0
"5360",14876564,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-03",246,0,-9999,NA,2018,NA,0,0,0
"5361",14885934,42458,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-04",247,0,-9999,NA,2018,NA,0,0,0
"5362",14890739,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-05",248,0,-9999,NA,2018,NA,0,0,0
"5363",14908737,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-08",251,0,50,NA,2018,NA,0,0,0
"5364",14932175,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-11",254,0,-9999,NA,2018,NA,0,0,0
"5365",14963858,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-15",258,0,50,NA,2018,NA,0,0,0
"5366",14979064,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-17",260,0,-9999,NA,2018,NA,0,0,0
"5367",14990667,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-19",262,0,-9999,NA,2018,NA,0,0,0
"5368",15019196,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-22",265,0,50,NA,2018,NA,0,0,0
"5369",15059174,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-09-29",272,0,50,NA,2018,NA,0,0,0
"5370",15086602,2002,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-02",275,0,-9999,NA,2018,NA,0,0,0
"5371",15097036,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-03",276,0,-9999,NA,2018,NA,0,0,0
"5372",15124712,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-05",278,0,50,NA,2018,NA,0,0,0
"5373",15135960,22815,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-08",281,0,-9999,NA,2018,NA,0,0,0
"5374",15170365,41539,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-12",285,0,-9999,NA,2018,NA,0,0,0
"5375",15193697,39486,17311,40.859993,-73.877342,16,"NY",931,"wild bergamot",141945,501,"Open flowers","2018-10-14",287,0,50,NA,2018,NA,0,0,0
